person_id,name_cn,english_name_candidate,academy_memberships,first_domestic_academician_year,election_division,election_affiliation,official_homepage_url,verified_doi,verified_title,verified_journal,verified_year,verified_confidence,audit_status,candidate_doi,candidate_title,candidate_evidence,recommended_search_query
ACAD01709,蒙大桥,Daqiao Meng,CAS,2019,技术科学部,中国工程物理研究院,https://casad.cas.cn/ysxx2022/ysmd/jskx/201911/t20191121_4724706.html,,,,,,待单人精确检索,,,,Daqiao Meng | 中国工程物理研究院 | 技术科学部 | English journal DOI
ACAD01711,蒲慕明,Muming Pu,CAS,2018,生命科学和医学学部,中国科学院神经科学研究所、美国加州大学伯克利分校,https://casad.cas.cn/ysxx2022/ysmd/smkx/201112/t20111213_3412548.html,,,,,,待单人精确检索,,,,Muming Pu | 中国科学院神经科学研究所、美国加州大学伯克利分校 | 生命科学和医学学部 | English journal DOI
ACAD01714,蔡睿贤,Ruixian Cai,CAS,1991,技术科学部,中国科学院工程热物理研究所,https://casad.cas.cn/ysxx2022/ygys/200906/t20090624_1808404.html,,,,,,待单人精确检索,,,,Ruixian Cai | 中国科学院工程热物理研究所 | 技术科学部 | English journal DOI
ACAD01716,蔡荣根,Ronggen Cai,CAS,2017,数学物理学部,中国科学院理论物理研究所,https://casad.cas.cn/ysxx2022/ysmd/sxwl/201711/t20171129_4625036.html,,,,,,待单人精确检索,,,,Ronggen Cai | 中国科学院理论物理研究所 | 数学物理学部 | English journal DOI
ACAD01720,薛其坤,Qikun Xue,CAS,2005,技术科学部,中国科学院物理研究所、清华大学,https://casad.cas.cn/ysxx2022/ysmd/jskx/200906/t20090624_1808188.html,,,,,,待单人精确检索,,,,Qikun Xue | 中国科学院物理研究所、清华大学 | 技术科学部 | English journal DOI
ACAD01721,薛永祺,Yongqi Xue,CAS,1999,信息技术科学部,中国科学院上海技术物理研究所,https://casad.cas.cn/ysxx2022/ysmd/xxjs/200906/t20090624_1807709.html,,,,,,待单人精确检索,,,,Yongqi Xue | 中国科学院上海技术物理研究所 | 信息技术科学部 | English journal DOI
ACAD01722,薛社普,Shepu Xue,CAS,1991,生命科学和医学学部,北京协和医学院,https://casad.cas.cn/ysxx2022/ygys/200906/t20090624_1803081.html,,,,,,待单人精确检索,,,,Shepu Xue | 北京协和医学院 | 生命科学和医学学部 | English journal DOI
ACAD01723,薛禹群,Yuqun Xue,CAS,1999,地学部,南京大学,https://casad.cas.cn/ysxx2022/ygys/200906/t20090624_1804219.html,,,,,,待单人精确检索,,,,Yuqun Xue | 南京大学 | 地学部 | English journal DOI
ACAD01730,袁亚湘,Yaxiang Yuan,CAS,2011,数学物理学部,中国科学院数学与系统科学院,https://casad.cas.cn/ysxx2022/ysmd/sxwl/201112/t20111213_3412293.html,,,,,,待单人精确检索,,,,Yaxiang Yuan | 中国科学院数学与系统科学院 | 数学物理学部 | English journal DOI
ACAD01734,袁承业,Chengye Yuan,CAS,1997,化学部,中国科学院上海有机化学研究所,https://casad.cas.cn/ysxx2022/ygys/200906/t20090624_1802064.html,,,,,,待单人精确检索,,,,Chengye Yuan | 中国科学院上海有机化学研究所 | 化学部 | English journal DOI
ACAD01736,袁权,Quan Yuan,CAS,1991,化学部,中国科学院大连化学物理研究所,https://casad.cas.cn/ysxx2022/ygys/200906/t20090624_1802061.html,,,,,,待单人精确检索,,,,Quan Yuan | 中国科学院大连化学物理研究所 | 化学部 | English journal DOI
ACAD01738,袁道先,Daoxian Yuan,CAS,1991,地学部,地质矿产部岩溶地质研究所,https://casad.cas.cn/ysxx2022/ysmd/dxb/200906/t20090624_1804174.html,,,,,,待单人精确检索,,,,Daoxian Yuan | 地质矿产部岩溶地质研究所 | 地学部 | English journal DOI
ACAD01742,裴钢,Gang Pei,CAS,1999,生命科学和医学学部,中国科学院上海细胞生物研究所,https://casad.cas.cn/ysxx2022/ysmd/smkx/200906/t20090624_1803222.html,,,,,,待单人精确检索,,,,Gang Pei | 中国科学院上海细胞生物研究所 | 生命科学和医学学部 | English journal DOI
ACAD01743,褚君浩,Junhao Chu,CAS,2005,信息技术科学部,中国科学院上海技术物理研究所,https://casad.cas.cn/ysxx2022/ysmd/xxjs/200906/t20090624_1807824.html,,,,,,待单人精确检索,,,,Junhao Chu | 中国科学院上海技术物理研究所 | 信息技术科学部 | English journal DOI
ACAD01744,解思深,Sishen Jie,CAS,2003,数学物理学部,中国科学院物理研究所,https://casad.cas.cn/ysxx2022/ygys/200906/t20090624_1792049.html,,,,,,待单人精确检索,,,,Sishen Jie | 中国科学院物理研究所 | 数学物理学部 | English journal DOI
ACAD01746,詹文龙,Wenlong Zhan,CAS,2005,数学物理学部,中国科学院近代物理研究所,https://casad.cas.cn/ysxx2022/ysmd/sxwl/200906/t20090624_1791975.html,,,,,,待单人精确检索,,,,Wenlong Zhan | 中国科学院近代物理研究所 | 数学物理学部 | English journal DOI
ACAD01747,计亮年,Liangnian Ji,CAS,2003,化学部,中山大学,https://casad.cas.cn/ysxx2022/ygys/200906/t20090624_1802252.html,,,,,,待单人精确检索,,,,Liangnian Ji | 中山大学 | 化学部 | English journal DOI
ACAD01751,许厚泽,Houze Xu,CAS,1991,地学部,中国科学院测量与地球物理研究所,https://casad.cas.cn/ysxx2022/ygys/200906/t20090624_1804227.html,,,,,,待单人精确检索,,,,Houze Xu | 中国科学院测量与地球物理研究所 | 地学部 | English journal DOI
ACAD01754,许学彦,Xueyan Xu,CAS,1993,技术科学部,船舶工业总公司七院第708研究所,https://casad.cas.cn/ysxx2022/ygys/200906/t20090624_1808190.html,,,,,,待单人精确检索,,,,Xueyan Xu | 船舶工业总公司七院第708研究所 | 技术科学部 | English journal DOI
ACAD01755,许宁生,Ningsheng Xu,CAS,2009,信息技术科学部,中山大学,https://casad.cas.cn/ysxx2022/ysmd/xxjs/200912/t20091203_2681392.html,,,,,,待单人精确检索,,,,Ningsheng Xu | 中山大学 | 信息技术科学部 | English journal DOI
ACAD01758,许志琴,Zhiqin Xu,CAS,1995,地学部,地质矿产部地质研究所,https://casad.cas.cn/ysxx2022/ysmd/dxb/200906/t20090624_1804223.html,,,,,,待单人精确检索,,,,Zhiqin Xu | 地质矿产部地质研究所 | 地学部 | English journal DOI
ACAD01760,许智宏,Zhihong Xu,CAS,1997,生命科学和医学学部,中国科学院上海植物生理研究所,https://casad.cas.cn/ysxx2022/ysmd/smkx/200906/t20090624_1803084.html,,,,,,待单人精确检索,,,,Zhihong Xu | 中国科学院上海植物生理研究所 | 生命科学和医学学部 | English journal DOI
ACAD01764,谈哲敏,Zhemin Tan,CAS,2021,地学部,南京大学,https://casad.cas.cn/ysxx2022/ysmd/dxb/202201/t20220111_4821775.html,,,,,,待单人精确检索,,,,Zhemin Tan | 南京大学 | 地学部 | English journal DOI
ACAD01766,谢作伟,Zuowei Xie,CAS,2017,化学部,香港中文大学,https://casad.cas.cn/ysxx2022/ysmd/hxb/201711/t20171129_4625055.html,,,,,,待单人精确检索,,,,Zuowei Xie | 香港中文大学 | 化学部 | English journal DOI
ACAD01768,谢光选,Guangxuan Xie,CAS,1991,技术科学部,航空航天部,https://casad.cas.cn/ysxx2022/ygys/200906/t20090624_1808207.html,,,,,,待单人精确检索,,,,Guangxuan Xie | 航空航天部 | 技术科学部 | English journal DOI
ACAD01771,谢华安,Huaan Xie,CAS,2007,生命科学和医学学部,福建省农业科学院,https://casad.cas.cn/ysxx2022/ysmd/smkx/200906/t20090624_1803091.html,,,,,,待单人精确检索,,,,Huaan Xie | 福建省农业科学院 | 生命科学和医学学部 | English journal DOI
ACAD01774,谢在库,Zaiku Xie,CAS,2017,化学部,中国石油化工股份有限公司,https://casad.cas.cn/ysxx2022/ysmd/hxb/201711/t20171129_4625054.html,,,,,,待单人精确检索,,,,Zaiku Xie | 中国石油化工股份有限公司 | 化学部 | English journal DOI
ACAD01776,谢心澄,Xincheng Xie,CAS,2015,数学物理学部,北京大学,https://casad.cas.cn/ysxx2022/ysmd/sxwl/201512/t20151224_4502111.html,,,,,,待单人精确检索,,,,Xincheng Xie | 北京大学 | 数学物理学部 | English journal DOI
ACAD01779,谢树成,Shucheng Xie,CAS,2021,地学部,中国地质大学（武汉）,https://casad.cas.cn/ysxx2022/ysmd/dxb/202201/t20220111_4821777.html,,,,,,待单人精确检索,,,,Shucheng Xie | 中国地质大学（武汉） | 地学部 | English journal DOI
ACAD01780,谢毅,Yi Xie,CAS,2013,化学部,中国科学技术大学,https://casad.cas.cn/ysxx2022/ysmd/hxb/201312/t20131219_4001993.html,,,,,,待单人精确检索,,,,Yi Xie | 中国科学技术大学 | 化学部 | English journal DOI
ACAD01781,谢毓元,Yuyuan Xie,CAS,1991,化学部,中国科学院上海药物研究所,https://casad.cas.cn/ysxx2022/ygys/200906/t20090624_1802103.html,,,,,,待单人精确检索,,,,Yuyuan Xie | 中国科学院上海药物研究所 | 化学部 | English journal DOI
ACAD01785,谢素原,Suyuan Xie,CAS,2021,化学部,厦门大学,https://casad.cas.cn/ysxx2022/ysmd/hxb/202201/t20220111_4821749.html,,,,,,待单人精确检索,,,,Suyuan Xie | 厦门大学 | 化学部 | English journal DOI
ACAD01786,谢联辉,Lianhui Xie,CAS,1991,生命科学和医学学部,福建农林大学,https://casad.cas.cn/ysxx2022/ysmd/smkx/200906/t20090624_1803088.html,,,,,,待单人精确检索,,,,Lianhui Xie | 福建农林大学 | 生命科学和医学学部 | English journal DOI
ACAD01787,谢道昕,Daoxin Xie,CAS,2019,生命科学和医学学部,清华大学,https://casad.cas.cn/ysxx2022/ysmd/smkx/201911/t20191121_4724683.html,,,,,,待单人精确检索,,,,Daoxin Xie | 清华大学 | 生命科学和医学学部 | English journal DOI
ACAD01793,谭蔚泓,Weihong Tan,CAS,2015,化学部,湖南大学,https://casad.cas.cn/ysxx2022/ysmd/hxb/201512/t20151224_4502127.html,,,,,,待单人精确检索,,,,Weihong Tan | 湖南大学 | 化学部 | English journal DOI
ACAD01795,谭铁牛,Tieniu Tan,CAS,2013,信息技术科学部,中国科学院自动化研究所,https://casad.cas.cn/ysxx2022/ysmd/xxjs/201312/t20131219_4002030.html,,,,,,待单人精确检索,,,,Tieniu Tan | 中国科学院自动化研究所 | 信息技术科学部 | English journal DOI
ACAD01800,费维扬,Weiyang Fei,CAS,2003,化学部,清华大学,https://casad.cas.cn/ysxx2022/ysmd/hxb/200906/t20090624_1802312.html,,,,,,待单人精确检索,,,,Weiyang Fei | 清华大学 | 化学部 | English journal DOI
ACAD01802,贺林,Lin He,CAS,2005,生命科学和医学学部,上海交通大学,https://casad.cas.cn/ysxx2022/ysmd/smkx/200906/t20090624_1803301.html,,,,,,待单人精确检索,,,,Lin He | 上海交通大学 | 生命科学和医学学部 | English journal DOI
ACAD01804,贺福初,Fuchu He,CAS,2001,生命科学和医学学部,军事医学科学院放射医学研究所,https://casad.cas.cn/ysxx2022/ysmd/smkx/200906/t20090624_1803304.html,,,,,,待单人精确检索,,,,Fuchu He | 军事医学科学院放射医学研究所 | 生命科学和医学学部 | English journal DOI
ACAD01805,贺贤土,Xiantu He,CAS,1995,数学物理学部,中国工程物理研究院北京应用物理与计算数学研究所,https://casad.cas.cn/ysxx2022/ysmd/sxwl/200906/t20090624_1792058.html,,,,,,待单人精确检索,,,,Xiantu He | 中国工程物理研究院北京应用物理与计算数学研究所 | 数学物理学部 | English journal DOI
ACAD01807,贾承造,Chengzao Jia,CAS,2003,地学部,中国石油勘探开发研究院,https://casad.cas.cn/ysxx2022/ysmd/dxb/200906/t20090624_1804424.html,,,,,,待单人精确检索,,,,Chengzao Jia | 中国石油勘探开发研究院 | 地学部 | English journal DOI
ACAD01808,贾振元,Zhenyuan Jia,CAS,2019,技术科学部,大连理工大学,https://casad.cas.cn/ysxx2022/ysmd/jskx/201911/t20191121_4724703.html,,,,,,待单人精确检索,,,,Zhenyuan Jia | 大连理工大学 | 技术科学部 | English journal DOI
ACAD01809,贾金锋,Jinfeng Jia,CAS,2021,技术科学部,上海交通大学,https://casad.cas.cn/ysxx2022/ysmd/jskx/202201/t20220111_4821800.html,,,,,,待单人精确检索,,,,Jinfeng Jia | 上海交通大学 | 技术科学部 | English journal DOI
ACAD01810,赖远明,Yuanming Lai,CAS,2011,技术科学部,中国科学院寒区旱区环境与工程所,https://casad.cas.cn/ysxx2022/ysmd/jskx/201112/t20111213_3412398.html,,,,,,待单人精确检索,,,,Yuanming Lai | 中国科学院寒区旱区环境与工程所 | 技术科学部 | English journal DOI
ACAD01811,赫捷,Jie He,CAS,2013,生命科学和医学学部,北京协和医学院,https://casad.cas.cn/ysxx2022/ysmd/smkx/201312/t20131219_4002008.html,,,,,,待单人精确检索,,,,Jie He | 北京协和医学院 | 生命科学和医学学部 | English journal DOI
ACAD01813,赵东元,Dongyuan Zhao,CAS,2007,化学部,复旦大学,https://casad.cas.cn/ysxx2022/ysmd/hxb/200906/t20090624_1802040.html,,,,,,待单人精确检索,,,,Dongyuan Zhao | 复旦大学 | 化学部 | English journal DOI
ACAD01817,赵光达,Guangda Zhao,CAS,2001,数学物理学部,北京大学,https://casad.cas.cn/ysxx2022/ysmd/sxwl/200906/t20090624_1791962.html,,,,,,待单人精确检索,,,,Guangda Zhao | 北京大学 | 数学物理学部 | English journal DOI
ACAD01818,赵其国,Qiguo Zhao,CAS,1991,地学部,中国科学院南京土壤研究所,https://casad.cas.cn/ysxx2022/ygys/200906/t20090624_1804130.html,,,,,,待单人精确检索,,,,Qiguo Zhao | 中国科学院南京土壤研究所 | 地学部 | English journal DOI
ACAD01820,赵国屏,Guoping Zhao,CAS,2005,生命科学和医学学部,中国科学院上海生命科学研究院,https://casad.cas.cn/ysxx2022/ysmd/smkx/200906/t20090624_1803023.html,,,,,,待单人精确检索,,,,Guoping Zhao | 中国科学院上海生命科学研究院 | 生命科学和医学学部 | English journal DOI
ACAD01821,赵国春,Guochun Zhao,CAS,2019,地学部,香港大学、西北大学,https://casad.cas.cn/ysxx2022/ysmd/dxb/201911/t20191121_4724693.html,,,,,,待单人精确检索,,,,Guochun Zhao | 香港大学、西北大学 | 地学部 | English journal DOI
ACAD01823,赵天寿,Tianshou Zhao,CAS,2019,技术科学部,香港科技大学,https://casad.cas.cn/ysxx2022/ysmd/jskx/201911/t20191121_4724712.html,,,,,,待单人精确检索,,,,Tianshou Zhao | 香港科技大学 | 技术科学部 | English journal DOI
ACAD01824,赵宇亮,Yuliang Zhao,CAS,2017,化学部,国家纳米科学中心、中国科学院高能物理研究所,https://casad.cas.cn/ysxx2022/ysmd/hxb/201711/t20171129_4625059.html,,,,,,待单人精确检索,,,,Yuliang Zhao | 国家纳米科学中心、中国科学院高能物理研究所 | 化学部 | English journal DOI
ACAD01826,赵尔宓,Ermi Zhao,CAS,2001,生命科学和医学学部,中国科学院成都生物研究所,https://casad.cas.cn/ysxx2022/ygys/200906/t20090624_1803026.html,,,,,,待单人精确检索,,,,Ermi Zhao | 中国科学院成都生物研究所 | 生命科学和医学学部 | English journal DOI
ACAD01827,赵忠贤,Zhongxian Zhao,CAS,1991,数学物理学部,中国科学院物理研究所,https://casad.cas.cn/ysxx2022/ysmd/sxwl/200906/t20090624_1791961.html,,,,,,待单人精确检索,,,,Zhongxian Zhao | 中国科学院物理研究所 | 数学物理学部 | English journal DOI
ACAD01831,赵政国,Zhengguo Zhao,CAS,2013,数学物理学部,中国科学技术大学,https://casad.cas.cn/ysxx2022/ysmd/sxwl/201312/t20131219_4001980.html,,,,,,待单人精确检索,,,,Zhengguo Zhao | 中国科学技术大学 | 数学物理学部 | English journal DOI
ACAD01836,赵柏林,Bailin Zhao,CAS,1991,地学部,北京大学,https://casad.cas.cn/ysxx2022/ygys/200906/t20090624_1804138.html,,,,,,待单人精确检索,,,,Bailin Zhao | 北京大学 | 地学部 | English journal DOI
ACAD01840,赵淳生,Chunsheng Zhao,CAS,2005,技术科学部,南京航空航天大学,https://casad.cas.cn/ysxx2022/ysmd/jskx/200906/t20090624_1808147.html,,,,,,待单人精确检索,,,,Chunsheng Zhao | 南京航空航天大学 | 技术科学部 | English journal DOI
ACAD01842,赵玉沛,Yupei Zhao,CAS,2011,生命科学和医学学部,北京协和医学院,https://casad.cas.cn/ysxx2022/ysmd/smkx/201112/t20111213_3412378.html,,,,,,待单人精确检索,,,,Yupei Zhao | 北京协和医学院 | 生命科学和医学学部 | English journal DOI
ACAD01843,赵玉芬,Yufen Zhao,CAS,1991,化学部,清华大学,https://casad.cas.cn/ysxx2022/ysmd/hxb/200906/t20090624_1802037.html,,,,,,待单人精确检索,,,,Yufen Zhao | 清华大学 | 化学部 | English journal DOI
ACAD01844,赵红卫,Hongwei Zhao,CAS,2019,数学物理学部,中国科学院近代物理研究所,https://casad.cas.cn/ysxx2022/ysmd/sxwl/201911/t20191121_4724656.html,,,,,,待单人精确检索,,,,Hongwei Zhao | 中国科学院近代物理研究所 | 数学物理学部 | English journal DOI
ACAD01845,赵继宗,Jizong Zhao,CAS,2013,生命科学和医学学部,首都医科大学,https://casad.cas.cn/ysxx2022/ysmd/smkx/201312/t20131219_4646104.html,,,,,,待单人精确检索,,,,Jizong Zhao | 首都医科大学 | 生命科学和医学学部 | English journal DOI
ACAD01847,赵进东,Jindong Zhao,CAS,2007,生命科学和医学学部,北京大学,https://casad.cas.cn/ysxx2022/ysmd/smkx/200906/t20090624_1803021.html,,,,,,待单人精确检索,,,,Jindong Zhao | 北京大学 | 生命科学和医学学部 | English journal DOI
ACAD01848,赵进才,Jincai Zhao,CAS,2011,化学部,中国科学院化学研究所,https://casad.cas.cn/ysxx2022/ysmd/hxb/201112/t20111213_3412364.html,,,,,,待单人精确检索,,,,Jincai Zhao | 中国科学院化学研究所 | 化学部 | English journal DOI
ACAD01852,赵阳升,Yangsheng Zhao,CAS,2019,技术科学部,太原理工大学,https://casad.cas.cn/ysxx2022/ysmd/jskx/201911/t20191121_4724713.html,,,,,,待单人精确检索,,,,Yangsheng Zhao | 太原理工大学 | 技术科学部 | English journal DOI
ACAD01853,赵鹏大,Pengda Zhao,CAS,1993,地学部,中国地质大学（武汉）,https://casad.cas.cn/ysxx2022/ysmd/dxb/200906/t20090624_1804134.html,,,,,,待单人精确检索,,,,Pengda Zhao | 中国地质大学（武汉） | 地学部 | English journal DOI
ACAD01854,路甬祥,Yongxiang Lu,CAE; CAS,1991,CAS: 技术科学部 | CAE: 机械与运载工程学部,浙江大学,https://casad.cas.cn/ysxx2022/ysmd/jskx/200906/t20090624_1808297.html,,,,,,待单人精确检索,,,,Yongxiang Lu | 浙江大学 | CAS: 技术科学部 | CAE: 机械与运载工程学部 | English journal DOI
ACAD01859,过增元,Zengyuan Guo,CAS,1997,技术科学部,清华大学,https://casad.cas.cn/ysxx2022/ysmd/jskx/200906/t20090624_1808359.html,,,,,,待单人精确检索,,,,Zengyuan Guo | 清华大学 | 技术科学部 | English journal DOI
